date,hospital,city,drug,stock_units,usage_today,reorder_flag,delivery_delayed,supplier,supplier_country,geo_risk,expired,temperature_risk,unit_cost_inr
2026-04-15,Manipal Bangalore,Bangalore,Vitamin,207,14,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-16,Manipal Bangalore,Bangalore,Vitamin,193,14,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-17,Manipal Bangalore,Bangalore,Vitamin,182,11,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-18,Manipal Bangalore,Bangalore,Vitamin,168,14,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-19,Manipal Bangalore,Bangalore,Vitamin,154,14,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-20,Manipal Bangalore,Bangalore,Vitamin,139,15,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,2445
2026-04-21,Manipal Bangalore,Bangalore,Vitamin,123,16,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-22,Manipal Bangalore,Bangalore,Vitamin,78,45,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-23,Manipal Bangalore,Bangalore,Vitamin,52,26,False,False,GlobalMeds Inc,USA,MEDIUM,False,LOW,2445
2026-04-24,Manipal Bangalore,Bangalore,Vitamin,39,13,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,2445
2026-03-26,KIMS Hyderabad,Hyderabad,HCG/B12,274,35,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-27,KIMS Hyderabad,Hyderabad,HCG/B12,232,42,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-28,KIMS Hyderabad,Hyderabad,HCG/B12,184,48,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-29,KIMS Hyderabad,Hyderabad,HCG/B12,140,44,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-30,KIMS Hyderabad,Hyderabad,HCG/B12,105,35,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-31,KIMS Hyderabad,Hyderabad,HCG/B12,519,43,True,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-01,KIMS Hyderabad,Hyderabad,HCG/B12,475,44,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-02,KIMS Hyderabad,Hyderabad,HCG/B12,437,38,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-03,KIMS Hyderabad,Hyderabad,HCG/B12,397,40,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-04,KIMS Hyderabad,Hyderabad,HCG/B12,356,41,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-05,KIMS Hyderabad,Hyderabad,HCG/B12,315,41,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-06,KIMS Hyderabad,Hyderabad,HCG/B12,268,47,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-07,KIMS Hyderabad,Hyderabad,HCG/B12,220,48,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-08,KIMS Hyderabad,Hyderabad,HCG/B12,170,50,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-09,KIMS Hyderabad,Hyderabad,HCG/B12,135,35,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-10,KIMS Hyderabad,Hyderabad,HCG/B12,87,48,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-11,KIMS Hyderabad,Hyderabad,HCG/B12,177,45,True,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-12,KIMS Hyderabad,Hyderabad,HCG/B12,127,50,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-13,KIMS Hyderabad,Hyderabad,HCG/B12,219,196,True,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-14,KIMS Hyderabad,Hyderabad,HCG/B12,179,40,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-15,KIMS Hyderabad,Hyderabad,HCG/B12,132,47,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-16,KIMS Hyderabad,Hyderabad,HCG/B12,426,48,True,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-17,KIMS Hyderabad,Hyderabad,HCG/B12,387,39,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-18,KIMS Hyderabad,Hyderabad,HCG/B12,344,43,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-19,KIMS Hyderabad,Hyderabad,HCG/B12,304,40,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-20,KIMS Hyderabad,Hyderabad,HCG/B12,269,35,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-21,KIMS Hyderabad,Hyderabad,HCG/B12,230,39,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-22,KIMS Hyderabad,Hyderabad,HCG/B12,190,40,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-23,KIMS Hyderabad,Hyderabad,HCG/B12,143,47,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-04-24,KIMS Hyderabad,Hyderabad,HCG/B12,96,47,False,False,MedSupply India,India,LOW,False,NORMAL,2444
2026-03-26,Manipal Bangalore,Bangalore,QuadMix,392,25,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-27,Manipal Bangalore,Bangalore,QuadMix,371,21,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-28,Manipal Bangalore,Bangalore,QuadMix,305,66,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-29,Manipal Bangalore,Bangalore,QuadMix,281,24,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-30,Manipal Bangalore,Bangalore,QuadMix,181,100,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-31,Manipal Bangalore,Bangalore,QuadMix,159,22,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-01,Manipal Bangalore,Bangalore,QuadMix,131,28,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-02,Manipal Bangalore,Bangalore,QuadMix,108,23,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-03,Manipal Bangalore,Bangalore,QuadMix,33,75,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-04,Manipal Bangalore,Bangalore,QuadMix,275,20,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-05,Manipal Bangalore,Bangalore,QuadMix,255,20,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-06,Manipal Bangalore,Bangalore,QuadMix,171,84,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-07,Manipal Bangalore,Bangalore,QuadMix,151,20,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-08,Manipal Bangalore,Bangalore,QuadMix,129,22,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-09,Manipal Bangalore,Bangalore,QuadMix,103,26,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-10,Manipal Bangalore,Bangalore,QuadMix,76,27,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-11,Manipal Bangalore,Bangalore,QuadMix,54,22,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-12,Manipal Bangalore,Bangalore,QuadMix,222,24,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-13,Manipal Bangalore,Bangalore,QuadMix,199,23,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-14,Manipal Bangalore,Bangalore,QuadMix,172,27,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-15,Manipal Bangalore,Bangalore,QuadMix,150,22,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-16,Manipal Bangalore,Bangalore,QuadMix,122,28,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-17,Manipal Bangalore,Bangalore,QuadMix,95,27,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-18,Manipal Bangalore,Bangalore,QuadMix,72,23,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-19,Manipal Bangalore,Bangalore,QuadMix,53,19,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-20,Manipal Bangalore,Bangalore,QuadMix,34,19,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-21,Manipal Bangalore,Bangalore,QuadMix,398,20,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-22,Manipal Bangalore,Bangalore,QuadMix,372,26,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-23,Manipal Bangalore,Bangalore,QuadMix,348,24,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-04-24,Manipal Bangalore,Bangalore,QuadMix,329,19,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,2705
2026-03-26,Apollo Chennai,Chennai,Cyanocobalamin,483,52,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-27,Apollo Chennai,Chennai,Cyanocobalamin,416,67,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-28,Apollo Chennai,Chennai,Cyanocobalamin,348,68,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-29,Apollo Chennai,Chennai,Cyanocobalamin,284,64,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-30,Apollo Chennai,Chennai,Cyanocobalamin,230,54,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-31,Apollo Chennai,Chennai,Cyanocobalamin,171,59,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-01,Apollo Chennai,Chennai,Cyanocobalamin,266,64,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-02,Apollo Chennai,Chennai,Cyanocobalamin,213,53,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-03,Apollo Chennai,Chennai,Cyanocobalamin,147,66,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-04,Apollo Chennai,Chennai,Cyanocobalamin,239,72,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-05,Apollo Chennai,Chennai,Cyanocobalamin,185,54,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-06,Apollo Chennai,Chennai,Cyanocobalamin,263,72,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-07,Apollo Chennai,Chennai,Cyanocobalamin,344,280,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-08,Apollo Chennai,Chennai,Cyanocobalamin,292,52,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-09,Apollo Chennai,Chennai,Cyanocobalamin,232,60,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-10,Apollo Chennai,Chennai,Cyanocobalamin,176,56,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-11,Apollo Chennai,Chennai,Cyanocobalamin,126,50,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-12,Apollo Chennai,Chennai,Cyanocobalamin,520,65,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-13,Apollo Chennai,Chennai,Cyanocobalamin,467,53,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-14,Apollo Chennai,Chennai,Cyanocobalamin,410,57,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-15,Apollo Chennai,Chennai,Cyanocobalamin,352,58,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-16,Apollo Chennai,Chennai,Cyanocobalamin,289,63,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-17,Apollo Chennai,Chennai,Cyanocobalamin,233,56,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-18,Apollo Chennai,Chennai,Cyanocobalamin,164,69,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-19,Apollo Chennai,Chennai,Cyanocobalamin,221,63,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-20,Apollo Chennai,Chennai,Cyanocobalamin,162,59,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-21,Apollo Chennai,Chennai,Cyanocobalamin,471,66,True,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-22,Apollo Chennai,Chennai,Cyanocobalamin,413,58,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-23,Apollo Chennai,Chennai,Cyanocobalamin,355,58,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-04-24,Apollo Chennai,Chennai,Cyanocobalamin,290,65,False,False,GlobalMeds Inc,USA,MEDIUM,False,CRITICAL,4605
2026-03-26,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",142,113,True,True,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-27,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",25,117,True,True,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-28,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",471,128,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-29,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",379,92,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-30,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",257,122,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-31,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",268,113,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-01,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",603,102,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-02,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",494,109,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-03,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",382,112,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-04,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",285,97,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-05,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",493,130,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-06,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",391,102,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-07,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",297,94,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-08,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",519,113,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-09,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",398,121,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-10,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",294,104,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-11,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",193,424,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-12,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",574,95,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-13,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",444,130,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-14,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",335,109,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-15,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",219,116,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-16,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",255,112,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-17,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",285,105,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-18,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",188,97,True,True,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-19,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",344,111,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-20,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",233,111,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-21,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",233,120,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-22,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",235,124,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-23,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",529,88,True,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-04-24,Manipal Bangalore,Bangalore,"Methylphenidate Film, Extended Release",439,90,False,False,PharmaCorp,India,LOW,False,NORMAL,1232
2026-03-26,Apollo Chennai,Chennai,Baclofen,555,121,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-27,Apollo Chennai,Chennai,Baclofen,442,113,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-28,Apollo Chennai,Chennai,Baclofen,321,121,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-29,Apollo Chennai,Chennai,Baclofen,208,113,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-30,Apollo Chennai,Chennai,Baclofen,529,105,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-31,Apollo Chennai,Chennai,Baclofen,415,114,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-01,Apollo Chennai,Chennai,Baclofen,302,113,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-02,Apollo Chennai,Chennai,Baclofen,219,83,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-03,Apollo Chennai,Chennai,Baclofen,610,94,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-04,Apollo Chennai,Chennai,Baclofen,523,87,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-05,Apollo Chennai,Chennai,Baclofen,403,120,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-06,Apollo Chennai,Chennai,Baclofen,281,122,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-07,Apollo Chennai,Chennai,Baclofen,478,93,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-08,Apollo Chennai,Chennai,Baclofen,74,404,True,True,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-09,Apollo Chennai,Chennai,Baclofen,192,113,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-10,Apollo Chennai,Chennai,Baclofen,279,97,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-11,Apollo Chennai,Chennai,Baclofen,515,119,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-12,Apollo Chennai,Chennai,Baclofen,403,112,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-13,Apollo Chennai,Chennai,Baclofen,288,115,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-14,Apollo Chennai,Chennai,Baclofen,556,104,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-15,Apollo Chennai,Chennai,Baclofen,457,99,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-16,Apollo Chennai,Chennai,Baclofen,348,109,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-17,Apollo Chennai,Chennai,Baclofen,233,115,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-18,Apollo Chennai,Chennai,Baclofen,595,89,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-19,Apollo Chennai,Chennai,Baclofen,482,113,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-20,Apollo Chennai,Chennai,Baclofen,365,117,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-21,Apollo Chennai,Chennai,Baclofen,278,87,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-22,Apollo Chennai,Chennai,Baclofen,665,106,True,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-23,Apollo Chennai,Chennai,Baclofen,570,95,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-04-24,Apollo Chennai,Chennai,Baclofen,288,282,False,False,MedSupply India,India,LOW,False,NORMAL,3671
2026-03-26,Manipal Bangalore,Bangalore,Hand,307,26,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-27,Manipal Bangalore,Bangalore,Hand,275,32,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-28,Manipal Bangalore,Bangalore,Hand,244,31,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-29,Manipal Bangalore,Bangalore,Hand,219,25,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-30,Manipal Bangalore,Bangalore,Hand,190,29,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-31,Manipal Bangalore,Bangalore,Hand,156,34,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-01,Manipal Bangalore,Bangalore,Hand,121,35,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-02,Manipal Bangalore,Bangalore,Hand,86,35,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-03,Manipal Bangalore,Bangalore,Hand,60,26,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-04,Manipal Bangalore,Bangalore,Hand,404,24,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-05,Manipal Bangalore,Bangalore,Hand,370,34,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-06,Manipal Bangalore,Bangalore,Hand,274,96,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-07,Manipal Bangalore,Bangalore,Hand,244,30,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-08,Manipal Bangalore,Bangalore,Hand,209,35,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-09,Manipal Bangalore,Bangalore,Hand,181,28,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-10,Manipal Bangalore,Bangalore,Hand,156,25,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-11,Manipal Bangalore,Bangalore,Hand,130,26,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-12,Manipal Bangalore,Bangalore,Hand,99,31,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-13,Manipal Bangalore,Bangalore,Hand,70,29,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-14,Manipal Bangalore,Bangalore,Hand,153,25,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-15,Manipal Bangalore,Bangalore,Hand,126,27,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-16,Manipal Bangalore,Bangalore,Hand,101,25,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-17,Manipal Bangalore,Bangalore,Hand,66,35,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-18,Manipal Bangalore,Bangalore,Hand,339,30,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-19,Manipal Bangalore,Bangalore,Hand,315,24,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-20,Manipal Bangalore,Bangalore,Hand,291,24,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-21,Manipal Bangalore,Bangalore,Hand,227,64,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-22,Manipal Bangalore,Bangalore,Hand,203,24,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-23,Manipal Bangalore,Bangalore,Hand,169,34,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-04-24,Manipal Bangalore,Bangalore,Hand,141,28,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4703
2026-03-26,Manipal Bangalore,Bangalore,Atomoxetine,62,32,False,False,OncoLife Sciences,Germany,LOW,False,LOW,958
2026-03-27,Manipal Bangalore,Bangalore,Atomoxetine,42,20,False,False,OncoLife Sciences,Germany,LOW,False,LOW,958
2026-03-28,Manipal Bangalore,Bangalore,Atomoxetine,217,21,True,False,OncoLife Sciences,Germany,LOW,False,LOW,958
2026-03-29,Manipal Bangalore,Bangalore,Atomoxetine,199,18,False,False,OncoLife Sciences,Germany,LOW,False,LOW,958
